microRNA,disease,disease_id
hsa-mir-124,pancreatic cancer,260350
hsa-mir-1247,pancreatic cancer,260350
hsa-mir-1271,pancreatic cancer,260350
hsa-mir-132,pancreatic cancer,260350
hsa-mir-133a,pancreatic cancer,260350
hsa-mir-141,pancreatic cancer,260350
hsa-mir-145,pancreatic cancer,260350
hsa-mir-146a,pancreatic cancer,260350
hsa-mir-148a,pancreatic cancer,260350
hsa-mir-148b,pancreatic cancer,260350
hsa-mir-150,pancreatic cancer,260350
hsa-mir-150*,pancreatic cancer,260350
hsa-mir-150,pancreatic cancer,260350
hsa-mir-152,pancreatic cancer,260350
hsa-mir-15a,pancreatic cancer,260350
hsa-mir-15b,pancreatic cancer,260350
hsa-mir-17,pancreatic cancer,260350
hsa-mir-181a,pancreatic cancer,260350
hsa-mir-181c,pancreatic cancer,260350
hsa-mir-182,pancreatic cancer,260350
hsa-mir-18a,pancreatic cancer,260350
hsa-mir-191,pancreatic cancer,260350
hsa-mir-196a,pancreatic cancer,260350
hsa-mir-198,pancreatic cancer,260350
hsa-mir-203,pancreatic cancer,260350
hsa-mir-21,pancreatic cancer,260350
hsa-mir-212,pancreatic cancer,260350
hsa-mir-214,pancreatic cancer,260350
hsa-mir-215,pancreatic cancer,260350
hsa-mir-216a,pancreatic cancer,260350
hsa-mir-221,pancreatic cancer,260350
hsa-mir-222,pancreatic cancer,260350
hsa-mir-27a,pancreatic cancer,260350
hsa-mir-29a,pancreatic cancer,260350
hsa-mir-29b-1,pancreatic cancer,260350
hsa-mir-29b-2,pancreatic cancer,260350
hsa-mir-29c,pancreatic cancer,260350
hsa-mir-301a,pancreatic cancer,260350
hsa-mir-301a,pancreatic cancer,260350
hsa-mir-320a,pancreatic cancer,260350
hsa-mir-329,pancreatic cancer,260350
hsa-mir-335,pancreatic cancer,260350
hsa-mir-33a,pancreatic cancer,260350
hsa-mir-34a,pancreatic cancer,260350
hsa-mir-34b,pancreatic cancer,260350
hsa-mir-34c,pancreatic cancer,260350
hsa-mir-367,pancreatic cancer,260350
hsa-mir-373,pancreatic cancer,260350
hsa-mir-375,pancreatic cancer,260350
hsa-mir-410,pancreatic cancer,260350
hsa-mir-424,pancreatic cancer,260350
hsa-mir-494,pancreatic cancer,260350
hsa-mir-497,pancreatic cancer,260350
hsa-mir-506,pancreatic cancer,260350
hsa-mir-615,pancreatic cancer,260350
hsa-mir-630,pancreatic cancer,260350
hsa-mir-663b,pancreatic cancer,260350
hsa-mir-7,pancreatic cancer,260350
hsa-mir-744,pancreatic cancer,260350
hsa-mir-92,pancreatic cancer,260350
hsa-mir-96,pancreatic cancer,260350
hsa-mir-99a,pancreatic cancer,260350
hsa-mir-146a,pancreatic cancer,260350
hsa-let-7d,pancreatic cancer,260350
hsa-mir-125a,pancreatic cancer,260350
hsa-mir-21,pancreatic cancer,260350
hsa-mir-210,pancreatic cancer,260350
hsa-mir-222,pancreatic cancer,260350
hsa-mir-34a,pancreatic cancer,260350
hsa-mir-34b,pancreatic cancer,260350
hsa-mir-34c,pancreatic cancer,260350
hsa-mir-221,pancreatic cancer,260350
hsa-mir-10a,pancreatic cancer,260350
hsa-mir-16-1,pancreatic cancer,260350
hsa-mir-10b,pancreatic cancer,260350
hsa-mir-24-1,pancreatic cancer,260350
hsa-mir-24-2,pancreatic cancer,260350
hsa-mir-25,pancreatic cancer,260350
hsa-mir-30c,pancreatic cancer,260350
hsa-mir-375,pancreatic cancer,260350
hsa-mir-376a,pancreatic cancer,260350
hsa-mir-203,pancreatic cancer,260350
hsa-mir-155,pancreatic cancer,260350
hsa-mir-32,pancreatic cancer,260350
hsa-mir-125b-1,pancreatic cancer,260350
hsa-mir-17,pancreatic cancer,260350
hsa-mir-100,pancreatic cancer,260350
hsa-mir-100-1,pancreatic cancer,260350
hsa-mir-100-2,pancreatic cancer,260350
hsa-mir-107,pancreatic cancer,260350
hsa-mir-148a,pancreatic cancer,260350
hsa-mir-103,pancreatic cancer,260350
hsa-mir-103-2,pancreatic cancer,260350
hsa-mir-424,pancreatic cancer,260350
hsa-mir-181a,pancreatic cancer,260350
hsa-mir-143,pancreatic cancer,260350
hsa-mir-212,pancreatic cancer,260350
hsa-mir-213,pancreatic cancer,260350
hsa-mir-92-1,pancreatic cancer,260350
hsa-mir-92-2,pancreatic cancer,260350
hsa-mir-128b,pancreatic cancer,260350
hsa-mir-345,pancreatic cancer,260350
hsa-mir-220,pancreatic cancer,260350
hsa-mir-15b,pancreatic cancer,260350
hsa-mir-223,pancreatic cancer,260350
hsa-mir-214,pancreatic cancer,260350
hsa-mir-139,pancreatic cancer,260350
hsa-mir-181b-1,pancreatic cancer,260350
hsa-mir-29b-2,pancreatic cancer,260350
hsa-mir-205,pancreatic cancer,260350
hsa-mir-191,pancreatic cancer,260350
hsa-mir-106a,pancreatic cancer,260350
hsa-mir-301,pancreatic cancer,260350
hsa-mir-20a,pancreatic cancer,260350
hsa-mir-199a-1,pancreatic cancer,260350
hsa-mir-199a-2,pancreatic cancer,260350
hsa-mir-181b-2,pancreatic cancer,260350
hsa-mir-181c,pancreatic cancer,260350
hsa-mir-181d,pancreatic cancer,260350
hsa-mir-23a,pancreatic cancer,260350
hsa-mir-23b,pancreatic cancer,260350
hsa-mir-148b,pancreatic cancer,260350
hsa-mir-99a,pancreatic cancer,260350
hsa-let-7f-1,pancreatic cancer,260350
hsa-mir-127,pancreatic cancer,260350
hsa-mir-132,pancreatic cancer,260350
hsa-mir-301b,pancreatic cancer,260350
hsa-mir-375,pancreatic cancer,260350
hsa-mir-940,pancreatic cancer,260350
hsa-let-7a,pancreatic cancer,260350
hsa-let-7a-1,pancreatic cancer,260350
hsa-let-7a-2,pancreatic cancer,260350
hsa-let-7a-3,pancreatic cancer,260350
hsa-let-7b,pancreatic cancer,260350
hsa-let-7c,pancreatic cancer,260350
hsa-let-7d,pancreatic cancer,260350
hsa-let-7e,pancreatic cancer,260350
hsa-let-7f-1,pancreatic cancer,260350
hsa-let-7f-2,pancreatic cancer,260350
hsa-let-7g,pancreatic cancer,260350
hsa-let-7i,pancreatic cancer,260350
hsa-mir-10b,pancreatic cancer,260350
hsa-mir-125a,pancreatic cancer,260350
hsa-mir-126,pancreatic cancer,260350
hsa-mir-135a,pancreatic cancer,260350
hsa-mir-143,pancreatic cancer,260350
hsa-mir-144,pancreatic cancer,260350
hsa-mir-145,pancreatic cancer,260350
hsa-mir-148a,pancreatic cancer,260350
hsa-mir-150,pancreatic cancer,260350
hsa-mir-15a,pancreatic cancer,260350
hsa-mir-16,pancreatic cancer,260350
hsa-mir-186,pancreatic cancer,260350
hsa-mir-18a,pancreatic cancer,260350
hsa-mir-192,pancreatic cancer,260350
hsa-mir-194,pancreatic cancer,260350
hsa-mir-196a,pancreatic cancer,260350
hsa-mir-198,pancreatic cancer,260350
hsa-mir-200a,pancreatic cancer,260350
hsa-mir-200b,pancreatic cancer,260350
hsa-mir-200c,pancreatic cancer,260350
hsa-mir-203,pancreatic cancer,260350
hsa-mir-21,pancreatic cancer,260350
hsa-mir-212,pancreatic cancer,260350
hsa-mir-217,pancreatic cancer,260350
hsa-mir-218,pancreatic cancer,260350
hsa-mir-30b,pancreatic cancer,260350
hsa-mir-31,pancreatic cancer,260350
hsa-mir-323,pancreatic cancer,260350
hsa-mir-337,pancreatic cancer,260350
hsa-mir-34a,pancreatic cancer,260350
hsa-mir-369,pancreatic cancer,260350
hsa-mir-375,pancreatic cancer,260350
hsa-mir-376a,pancreatic cancer,260350
hsa-mir-377,pancreatic cancer,260350
hsa-mir-4787,pancreatic cancer,260350
hsa-mir-494,pancreatic cancer,260350
hsa-mir-506,pancreatic cancer,260350
hsa-mir-541,pancreatic cancer,260350
hsa-mir-615,pancreatic cancer,260350
hsa-mir-663a,pancreatic cancer,260350
hsa-mir-98,pancreatic cancer,260350
hsa-mir-203,pancreatic cancer,260350
hsa-mir-150,pancreatic cancer,260350
hsa-mir-31,pancreatic cancer,260350
hsa-mir-155,pancreatic cancer,260350
hsa-mir-196a,pancreatic cancer,260350
hsa-mir-130b,pancreatic cancer,260350
hsa-mir-196b,pancreatic cancer,260350
hsa-mir-375,pancreatic cancer,260350
hsa-mir-210,pancreatic cancer,260350
hsa-mir-222 ,pancreatic cancer,260350
hsa-mir-146a,pancreatic cancer,260350
hsa-mir-141,pancreatic cancer,260350
hsa-mir-143,pancreatic cancer,260350
hsa-mir-93,pancreatic cancer,260350
hsa-mir-148a,pancreatic cancer,260350
hsa-mir-217,pancreatic cancer,260350
hsa-mir-222,pancreatic cancer,260350
hsa-mir-96,pancreatic cancer,260350
hsa-mir-205,pancreatic cancer,260350
hsa-mir-18a,pancreatic cancer,260350
hsa-mir-223,pancreatic cancer,260350
hsa-mir-224,pancreatic cancer,260350
hsa-mir-145,pancreatic cancer,260350
hsa-mir-221,pancreatic cancer,260350
hsa-mir-29c,pancreatic cancer,260350
hsa-mir-216,pancreatic cancer,260350
hsa-mir-148b,pancreatic cancer,260350
hsa-mir-133b,Parkinson's disease,168600
hsa-mir-7,Parkinson's disease,168600
hsa-mir-433,Parkinson's disease,168600
hsa-let-7e,pituitary adenoma,102200
hsa-mir-16-1,pituitary adenoma,102200
hsa-mir-164,pituitary adenoma,102200
hsa-mir-7-1,pituitary adenoma,102200
hsa-mir-7-3,pituitary adenoma,102200
hsa-mir-24-1,pituitary adenoma,102200
hsa-mir-136,pituitary adenoma,102200
hsa-mir-192-2,pituitary adenoma,102200
hsa-mir-192-3,pituitary adenoma,102200
hsa-mir-26a,pituitary adenoma,102200
hsa-mir-26b,pituitary adenoma,102200
hsa-mir-100-1,pituitary adenoma,102200
hsa-mir-100-2,pituitary adenoma,102200
hsa-mir-103,pituitary adenoma,102200
hsa-mir-103-2,pituitary adenoma,102200
hsa-mir-212,pituitary adenoma,102200
hsa-mir-138-2,pituitary adenoma,102200
hsa-mir-9-3,pituitary adenoma,102200
hsa-mir-128a,pituitary adenoma,102200
hsa-mir-197,pituitary adenoma,102200
hsa-mir-15a,pituitary adenoma,102200
hsa-let-7a-1,pituitary adenoma,102200
hsa-mir-223,pituitary adenoma,102200
hsa-mir-149,pituitary adenoma,102200
hsa-let-7f-1,pituitary adenoma,102200
hsa-mir-132,pituitary adenoma,102200
hsa-mir-17,Polycystic Kidney Disease,173900
hsa-mir-15a,Polycystic Kidney Disease,173900
hsa-mir-15a,Polycystic liver disease,174050
hsa-mir-150,polycythemia vera ,263300
hsa-mir-21,polymyositis ,605960
hsa-mir-130a,polymyositis ,605960
hsa-mir-30a,polymyositis ,605960
hsa-mir-154,polymyositis ,605960
hsa-mir-379,polymyositis ,605960
hsa-mir-146b,polymyositis ,605960
hsa-mir-210,polymyositis ,605960
hsa-mir-127,polymyositis ,605960
hsa-mir-382,polymyositis ,605960
hsa-mir-222,polymyositis ,605960
hsa-mir-214,polymyositis ,605960
hsa-mir-501,polymyositis ,605960
hsa-mir-155,polymyositis ,605960
hsa-mir-199a,polymyositis ,605960
hsa-mir-34a,polymyositis ,605960
hsa-mir-221,polymyositis ,605960
hsa-mir-132,polymyositis ,605960
hsa-mir-199b,polymyositis ,605960
hsa-mir-99b,polymyositis ,605960
hsa-mir-362,polymyositis ,605960
hsa-mir-150,primary biliary cirrhosis ,109720
hsa-mir-133a,primary biliary cirrhosis ,109720
hsa-mir-133b,primary biliary cirrhosis ,109720
hsa-mir-423,primary biliary cirrhosis ,109720
hsa-mir-30d,primary biliary cirrhosis ,109720
hsa-mir-26a,primary biliary cirrhosis ,109720
hsa-mir-324,primary biliary cirrhosis ,109720
hsa-mir-326,primary biliary cirrhosis ,109720
hsa-mir-17,primary biliary cirrhosis ,109720
hsa-mir-299,primary biliary cirrhosis ,109720
hsa-mir-432*,primary biliary cirrhosis ,109720
hsa-mir-451,primary biliary cirrhosis ,109720
hsa-mir-92,primary biliary cirrhosis ,109720
hsa-mir-328,primary biliary cirrhosis ,109720
hsa-mir-122a,primary biliary cirrhosis ,109720
hsa-mir-296,primary biliary cirrhosis ,109720
hsa-mir-212,primary biliary cirrhosis ,109720
hsa-mir-483,primary biliary cirrhosis ,109720
hsa-mir-494,primary biliary cirrhosis ,109720
hsa-mir-346,primary biliary cirrhosis ,109720
hsa-mir-197,primary biliary cirrhosis ,109720
hsa-mir-129,primary biliary cirrhosis ,109720
hsa-mir-29b,primary biliary cirrhosis ,109720
hsa-mir-223,primary biliary cirrhosis ,109720
hsa-mir-20a,primary biliary cirrhosis ,109720
hsa-mir-519d,primary biliary cirrhosis ,109720
hsa-mir-361,primary biliary cirrhosis ,109720
hsa-let-7b,primary biliary cirrhosis ,109720
hsa-mir-145,primary cns lymphomas,
hsa-mir-335,primary gallbladder carcinoma,600803
hsa-mir-146b,primary myelofibrosis,254450
hsa-mir-223,primary myelofibrosis,254450
hsa-mir-342,prion disease,176640
hsa-mir-330,prostate cancer,176807
hsa-let-7a,prostate cancer,176807
hsa-let-7c,prostate cancer,176807
hsa-mir-100,prostate cancer,176807
hsa-mir-101,prostate cancer,176807
hsa-mir-103,prostate cancer,176807
hsa-mir-105,prostate cancer,176807
hsa-mir-124,prostate cancer,176807
hsa-mir-125b,prostate cancer,176807
hsa-mir-128,prostate cancer,176807
hsa-mir-129,prostate cancer,176807
hsa-mir-1296,prostate cancer,176807
hsa-mir-1297,prostate cancer,176807
hsa-mir-1301,prostate cancer,176807
hsa-mir-130b,prostate cancer,176807
hsa-mir-133a-1,prostate cancer,176807
hsa-mir-133a-2,prostate cancer,176807
hsa-mir-133b,prostate cancer,176807
hsa-mir-135a,prostate cancer,176807
hsa-mir-135b,prostate cancer,176807
hsa-mir-138,prostate cancer,176807
hsa-mir-141,prostate cancer,176807
hsa-mir-143,prostate cancer,176807
hsa-mir-145,prostate cancer,176807
hsa-mir-146a,prostate cancer,176807
hsa-mir-146b,prostate cancer,176807
hsa-mir-150,prostate cancer,176807
hsa-mir-153,prostate cancer,176807
hsa-mir-154,prostate cancer,176807
hsa-mir-154,prostate cancer,176807
hsa-mir-155,prostate cancer,176807
hsa-mir-15a,prostate cancer,176807
hsa-mir-15b,prostate cancer,176807
hsa-mir-16,prostate cancer,176807
hsa-mir-16-1,prostate cancer,176807
hsa-mir-16-2,prostate cancer,176807
hsa-mir-181a-1,prostate cancer,176807
hsa-mir-181a-2,prostate cancer,176807
hsa-mir-181b,prostate cancer,176807
hsa-mir-181b-1,prostate cancer,176807
hsa-mir-181b-2,prostate cancer,176807
hsa-mir-181c,prostate cancer,176807
hsa-mir-181d,prostate cancer,176807
hsa-mir-182,prostate cancer,176807
hsa-mir-182,prostate cancer,176807
hsa-mir-183,prostate cancer,176807
hsa-mir-186,prostate cancer,176807
hsa-mir-187,prostate cancer,176807
hsa-mir-188,prostate cancer,176807
hsa-mir-18a,prostate cancer,176807
hsa-mir-195,prostate cancer,176807
hsa-mir-199b,prostate cancer,176807
hsa-mir-200b,prostate cancer,176807
hsa-mir-203,prostate cancer,176807
hsa-mir-204,prostate cancer,176807
hsa-mir-204,prostate cancer,176807
hsa-mir-205,prostate cancer,176807
hsa-mir-20a,prostate cancer,176807
hsa-mir-21,prostate cancer,176807
hsa-mir-212,prostate cancer,176807
hsa-mir-218,prostate cancer,176807
hsa-mir-22,prostate cancer,176807
hsa-mir-221,prostate cancer,176807
hsa-mir-222,prostate cancer,176807
hsa-mir-223,prostate cancer,176807
hsa-mir-223,prostate cancer,176807
hsa-mir-224,prostate cancer,176807
hsa-mir-23a,prostate cancer,176807
hsa-mir-23b,prostate cancer,176807
hsa-mir-24,prostate cancer,176807
hsa-mir-25,prostate cancer,176807
hsa-mir-26a,prostate cancer,176807
hsa-mir-26a,prostate cancer,176807
hsa-mir-26b,prostate cancer,176807
hsa-mir-27a,prostate cancer,176807
hsa-mir-29b,prostate cancer,176807
hsa-mir-301a,prostate cancer,176807
hsa-mir-301b,prostate cancer,176807
hsa-mir-302a,prostate cancer,176807
hsa-mir-30a,prostate cancer,176807
hsa-mir-30b,prostate cancer,176807
hsa-mir-30c-1,prostate cancer,176807
hsa-mir-30c-2,prostate cancer,176807
hsa-mir-30d,prostate cancer,176807
hsa-mir-30e,prostate cancer,176807
hsa-mir-31,prostate cancer,176807
hsa-mir-323,prostate cancer,176807
hsa-mir-330,prostate cancer,176807
hsa-mir-331,prostate cancer,176807
hsa-mir-335,prostate cancer,176807
hsa-mir-340,prostate cancer,176807
hsa-mir-345,prostate cancer,176807
hsa-mir-34a,prostate cancer,176807
hsa-mir-34b,prostate cancer,176807
hsa-mir-34c,prostate cancer,176807
hsa-mir-3619,prostate cancer,176807
hsa-mir-372,prostate cancer,176807
hsa-mir-374b,prostate cancer,176807
hsa-mir-378,prostate cancer,176807
hsa-mir-382,prostate cancer,176807
hsa-mir-421,prostate cancer,176807
hsa-mir-429,prostate cancer,176807
hsa-mir-449a,prostate cancer,176807
hsa-mir-452,prostate cancer,176807
hsa-mir-4723,prostate cancer,176807
hsa-mir-486,prostate cancer,176807
hsa-mir-497,prostate cancer,176807
hsa-mir-503,prostate cancer,176807
hsa-mir-539,prostate cancer,176807
hsa-mir-543,prostate cancer,176807
hsa-mir-573,prostate cancer,176807
hsa-mir-613,prostate cancer,176807
hsa-mir-628,prostate cancer,176807
hsa-mir-642a,prostate cancer,176807
hsa-mir-7,prostate cancer,176807
hsa-mir-765,prostate cancer,176807
hsa-mir-940,prostate cancer,176807
hsa-mir-96,prostate cancer,176807
hsa-let-7g,prostate cancer,176807
hsa-mir-24,prostate cancer,176807
hsa-mir-146a,prostate cancer,176807
hsa-let-7d,prostate cancer,176807
hsa-mir-125a,prostate cancer,176807
hsa-mir-125b,prostate cancer,176807
hsa-mir-151,prostate cancer,176807
hsa-mir-21,prostate cancer,176807
hsa-mir-370,prostate cancer,176807
hsa-mir-182,prostate cancer,176807
hsa-mir-182*,prostate cancer,176807
hsa-mir-183,prostate cancer,176807
hsa-mir-184,prostate cancer,176807
hsa-mir-221,prostate cancer,176807
hsa-mir-222,prostate cancer,176807
hsa-mir-375,prostate cancer,176807
hsa-mir-16,prostate cancer,176807
hsa-mir-17,prostate cancer,176807
hsa-mir-10a,prostate cancer,176807
hsa-mir-10b,prostate cancer,176807
hsa-mir-302c*,prostate cancer,176807
hsa-mir-19b,prostate cancer,176807
hsa-mir-25,prostate cancer,176807
hsa-mir-30a,prostate cancer,176807
hsa-mir-30b,prostate cancer,176807
hsa-mir-30c,prostate cancer,176807
hsa-mir-373*,prostate cancer,176807
hsa-mir-195,prostate cancer,176807
hsa-mir-218,prostate cancer,176807
hsa-mir-205,prostate cancer,176807
hsa-mir-31,prostate cancer,176807
hsa-mir-145,prostate cancer,176807
hsa-mir-149,prostate cancer,176807
hsa-mir-96,prostate cancer,176807
hsa-mir-181b,prostate cancer,176807
hsa-mir-202,prostate cancer,176807
hsa-mir-26a,prostate cancer,176807
hsa-mir-26b,prostate cancer,176807
hsa-mir-32,prostate cancer,176807
hsa-mir-320,prostate cancer,176807
hsa-mir-17,prostate cancer,176807
hsa-mir-100,prostate cancer,176807
hsa-mir-449a,prostate cancer,176807
hsa-mir-103,prostate cancer,176807
hsa-mir-126,prostate cancer,176807
hsa-mir-126*,prostate cancer,176807
hsa-mir-92,prostate cancer,176807
hsa-let-7c,prostate cancer,176807
hsa-mir-141,prostate cancer,176807
hsa-mir-181a-1,prostate cancer,176807
hsa-mir-101,prostate cancer,176807
hsa-mir-27a,prostate cancer,176807
hsa-mir-27b,prostate cancer,176807
hsa-mir-296,prostate cancer,176807
hsa-mir-127,prostate cancer,176807
hsa-mir-148a,prostate cancer,176807
hsa-mir-22,prostate cancer,176807
hsa-mir-143,prostate cancer,176807
hsa-mir-210,prostate cancer,176807
hsa-mir-15a,prostate cancer,176807
hsa-mir-16-1,prostate cancer,176807
hsa-mir-29a,prostate cancer,176807
hsa-mir-491,prostate cancer,176807
hsa-mir-92-2,prostate cancer,176807
hsa-mir-34a,prostate cancer,176807
hsa-mir-345,prostate cancer,176807
hsa-mir-23b,prostate cancer,176807
hsa-mir-198,prostate cancer,176807
hsa-mir-199b,prostate cancer,176807
hsa-mir-214,prostate cancer,176807
hsa-mir-521,prostate cancer,176807
hsa-mir-497,prostate cancer,176807
hsa-mir-498,prostate cancer,176807
hsa-mir-503,prostate cancer,176807
hsa-mir-513,prostate cancer,176807
hsa-mir-99a,prostate cancer,176807
hsa-mir-29b,prostate cancer,176807
hsa-mir-29b-2,prostate cancer,176807
hsa-mir-199a,prostate cancer,176807
hsa-mir-199a*,prostate cancer,176807
hsa-mir-191,prostate cancer,176807
hsa-let-7a,prostate cancer,176807
hsa-mir-223,prostate cancer,176807
hsa-mir-224,prostate cancer,176807
hsa-mir-106a,prostate cancer,176807
hsa-mir-20a,prostate cancer,176807
hsa-mir-199a-1,prostate cancer,176807
hsa-mir-99b,prostate cancer,176807
hsa-mir-181b-1,prostate cancer,176807
hsa-mir-23a,prostate cancer,176807
hsa-mir-15a-2,prostate cancer,176807
hsa-let-7f,prostate cancer,176807
hsa-let-7b,prostate cancer,176807
hsa-mir-107,prostate cancer,176807
hsa-mir-125a,prostate cancer,176807
hsa-mir-195,prostate cancer,176807
hsa-mir-146a,psoriasis,177900
hsa-let-7e,psoriasis,177900
hsa-mir-133b,psoriasis,177900
hsa-mir-21,psoriasis,177900
hsa-mir-10a,psoriasis,177900
hsa-mir-30e,psoriasis,177900
hsa-mir-31,psoriasis,177900
hsa-mir-200a,psoriasis,177900
hsa-mir-30c,psoriasis,177900
hsa-mir-203,psoriasis,177900
hsa-mir-326,psoriasis,177900
hsa-mir-125b,psoriasis,177900
hsa-mir-100,psoriasis,177900
hsa-mir-146b,psoriasis,177900
hsa-mir-122a,psoriasis,177900
hsa-mir-141,psoriasis,177900
hsa-mir-17,psoriasis,177900
hsa-mir-22,psoriasis,177900
hsa-mir-142,psoriasis,177900
hsa-mir-197,psoriasis,177900
hsa-mir-215,psoriasis,177900
hsa-mir-381,psoriasis,177900
hsa-mir-106a,psoriasis,177900
hsa-mir-20a,psoriasis,177900
hsa-mir-524*,psoriasis,177900
hsa-mir-99b,psoriasis,177900
hsa-mir-365,psoriasis,177900
hsa-mir-518b,psoriasis,177900
hsa-mir-17,pulmonary hypertension,178600
hsa-mir-20a,pulmonary hypertension,178600
hsa-mir-155,rectal cancer,114500
hsa-mir-200c,rectal cancer,114500
hsa-mir-21,rectal cancer,114500
hsa-mir-34a,rectal cancer,114500
hsa-mir-155,rectal cancer,114500
hsa-mir-9,recurrent ovarian cancer,604370
hsa-mir-223,recurrent ovarian cancer,604370
hsa-let-7a,renal cell carcinoma,144700
hsa-let-7d,renal cell carcinoma,144700
hsa-mir-1,renal cell carcinoma,144700
hsa-mir-100,renal cell carcinoma,144700
hsa-mir-101,renal cell carcinoma,144700
hsa-mir-106a,renal cell carcinoma,144700
hsa-mir-106a*,renal cell carcinoma,144700
hsa-mir-106b,renal cell carcinoma,144700
hsa-mir-1233,renal cell carcinoma,144700
hsa-mir-1236,renal cell carcinoma,144700
hsa-mir-126,renal cell carcinoma,144700
hsa-mir-1260b,renal cell carcinoma,144700
hsa-mir-1285,renal cell carcinoma,144700
hsa-mir-129,renal cell carcinoma,144700
